MonYear,Year,MonthNo,Deaths,Treatment,Effective,Pop,StdPop,Time,Trend,OrigData,Cause,Data Table,Characteristic
"Oct., 2007",2007,10,114,1,1,18367842,183.67842,106,25,1,FirearmSuicide,Table1,All
"Nov., 2007",2007,11,104,1,1,18367842,183.67842,107,26,1,FirearmSuicide,Table1,All
"Dec., 2007",2007,12,98,1,1,18367842,183.67842,108,27,1,FirearmSuicide,Table1,All
"Jan., 2008",2008,1,125,1,1,18527305,185.27305,109,28,1,FirearmSuicide,Table1,All
"Feb., 2008",2008,2,118,1,1,18527305,185.27305,110,29,1,FirearmSuicide,Table1,All
"Mar., 2008",2008,3,111,1,1,18527305,185.27305,111,30,1,FirearmSuicide,Table1,All
"Apr., 2008",2008,4,114,1,1,18527305,185.27305,112,31,1,FirearmSuicide,Table1,All
"May, 2008",2008,5,129,1,1,18527305,185.27305,113,32,1,FirearmSuicide,Table1,All
"Jun., 2008",2008,6,114,1,1,18527305,185.27305,114,33,1,FirearmSuicide,Table1,All
"Jul., 2008",2008,7,113,1,1,18527305,185.27305,115,34,1,FirearmSuicide,Table1,All
"Aug., 2008",2008,8,103,1,1,18527305,185.27305,116,35,1,FirearmSuicide,Table1,All
"Sep., 2008",2008,9,127,1,1,18527305,185.27305,117,36,1,FirearmSuicide,Table1,All
"Oct., 2008",2008,10,123,1,1,18527305,185.27305,118,37,1,FirearmSuicide,Table1,All
"Nov., 2008",2008,11,90,1,1,18527305,185.27305,119,38,1,FirearmSuicide,Table1,All
"Dec., 2008",2008,12,130,1,1,18527305,185.27305,120,39,1,FirearmSuicide,Table1,All
"Jan., 2009",2009,1,123,1,1,18652644,186.52644,121,40,1,FirearmSuicide,Table1,All
"Feb., 2009",2009,2,118,1,1,18652644,186.52644,122,41,1,FirearmSuicide,Table1,All
"Mar., 2009",2009,3,121,1,1,18652644,186.52644,123,42,1,FirearmSuicide,Table1,All
"Apr., 2009",2009,4,116,1,1,18652644,186.52644,124,43,1,FirearmSuicide,Table1,All
"May, 2009",2009,5,135,1,1,18652644,186.52644,125,44,1,FirearmSuicide,Table1,All
"Jun., 2009",2009,6,135,1,1,18652644,186.52644,126,45,1,FirearmSuicide,Table1,All
"Jul., 2009",2009,7,140,1,1,18652644,186.52644,127,46,1,FirearmSuicide,Table1,All
"Aug., 2009",2009,8,125,1,1,18652644,186.52644,128,47,1,FirearmSuicide,Table1,All
"Sep., 2009",2009,9,130,1,1,18652644,186.52644,129,48,1,FirearmSuicide,Table1,All
"Oct., 2009",2009,10,110,1,1,18652644,186.52644,130,49,1,FirearmSuicide,Table1,All
"Nov., 2009",2009,11,110,1,1,18652644,186.52644,131,50,1,FirearmSuicide,Table1,All
"Dec., 2009",2009,12,109,1,1,18652644,186.52644,132,51,1,FirearmSuicide,Table1,All
"Jan., 2010",2010,1,136,1,1,18846461,188.46461,133,52,1,FirearmSuicide,Table1,All
"Feb., 2010",2010,2,92,1,1,18846461,188.46461,134,53,1,FirearmSuicide,Table1,All
"Mar., 2010",2010,3,110,1,1,18846461,188.46461,135,54,1,FirearmSuicide,Table1,All
"Apr., 2010",2010,4,101,1,1,18846461,188.46461,136,55,1,FirearmSuicide,Table1,All
"May, 2010",2010,5,106,1,1,18846461,188.46461,137,56,1,FirearmSuicide,Table1,All
"Jun., 2010",2010,6,132,1,1,18846461,188.46461,138,57,1,FirearmSuicide,Table1,All
"Jul., 2010",2010,7,125,1,1,18846461,188.46461,139,58,1,FirearmSuicide,Table1,All
"Aug., 2010",2010,8,135,1,1,18846461,188.46461,140,59,1,FirearmSuicide,Table1,All
"Sep., 2010",2010,9,126,1,1,18846461,188.46461,141,60,1,FirearmSuicide,Table1,All
"Oct., 2010",2010,10,142,1,1,18846461,188.46461,142,61,1,FirearmSuicide,Table1,All
"Nov., 2010",2010,11,126,1,1,18846461,188.46461,143,62,1,FirearmSuicide,Table1,All
"Dec., 2010",2010,12,123,1,1,18846461,188.46461,144,63,1,FirearmSuicide,Table1,All
"Jan., 2011",2011,1,116,1,1,19097369,190.97369,145,64,1,FirearmSuicide,Table1,All
"Feb., 2011",2011,2,91,1,1,19097369,190.97369,146,65,1,FirearmSuicide,Table1,All
"Mar., 2011",2011,3,161,1,1,19097369,190.97369,147,66,1,FirearmSuicide,Table1,All
"Apr., 2011",2011,4,125,1,1,19097369,190.97369,148,67,1,FirearmSuicide,Table1,All
"May, 2011",2011,5,125,1,1,19097369,190.97369,149,68,1,FirearmSuicide,Table1,All
"Jun., 2011",2011,6,108,1,1,19097369,190.97369,150,69,1,FirearmSuicide,Table1,All
"Jul., 2011",2011,7,131,1,1,19097369,190.97369,151,70,1,FirearmSuicide,Table1,All
"Aug., 2011",2011,8,157,1,1,19097369,190.97369,152,71,1,FirearmSuicide,Table1,All
"Sep., 2011",2011,9,118,1,1,19097369,190.97369,153,72,1,FirearmSuicide,Table1,All
"Oct., 2011",2011,10,126,1,1,19097369,190.97369,154,73,1,FirearmSuicide,Table1,All
"Nov., 2011",2011,11,123,1,1,19097369,190.97369,155,74,1,FirearmSuicide,Table1,All
"Dec., 2011",2011,12,109,1,1,19097369,190.97369,156,75,1,FirearmSuicide,Table1,All
"Jan., 2012",2012,1,118,1,1,19341327,193.41327,157,76,1,FirearmSuicide,Table1,All
"Feb., 2012",2012,2,107,1,1,19341327,193.41327,158,77,1,FirearmSuicide,Table1,All
"Mar., 2012",2012,3,120,1,1,19341327,193.41327,159,78,1,FirearmSuicide,Table1,All
"Apr., 2012",2012,4,119,1,1,19341327,193.41327,160,79,1,FirearmSuicide,Table1,All
"May, 2012",2012,5,169,1,1,19341327,193.41327,161,80,1,FirearmSuicide,Table1,All
"Jun., 2012",2012,6,139,1,1,19341327,193.41327,162,81,1,FirearmSuicide,Table1,All
"Jul., 2012",2012,7,128,1,1,19341327,193.41327,163,82,1,FirearmSuicide,Table1,All
"Aug., 2012",2012,8,148,1,1,19341327,193.41327,164,83,1,FirearmSuicide,Table1,All
"Sep., 2012",2012,9,135,1,1,19341327,193.41327,165,84,1,FirearmSuicide,Table1,All
"Oct., 2012",2012,10,129,1,1,19341327,193.41327,166,85,1,FirearmSuicide,Table1,All
"Nov., 2012",2012,11,127,1,1,19341327,193.41327,167,86,1,FirearmSuicide,Table1,All
"Dec., 2012",2012,12,111,1,1,19341327,193.41327,168,87,1,FirearmSuicide,Table1,All
"Jan., 2013",2013,1,138,1,1,19584927,195.84927,169,88,1,FirearmSuicide,Table1,All
"Feb., 2013",2013,2,111,1,1,19584927,195.84927,170,89,1,FirearmSuicide,Table1,All
"Mar., 2013",2013,3,121,1,1,19584927,195.84927,171,90,1,FirearmSuicide,Table1,All
"Apr., 2013",2013,4,138,1,1,19584927,195.84927,172,91,1,FirearmSuicide,Table1,All
"May, 2013",2013,5,134,1,1,19584927,195.84927,173,92,1,FirearmSuicide,Table1,All
"Jun., 2013",2013,6,152,1,1,19584927,195.84927,174,93,1,FirearmSuicide,Table1,All
"Jul., 2013",2013,7,142,1,1,19584927,195.84927,175,94,1,FirearmSuicide,Table1,All
"Aug., 2013",2013,8,120,1,1,19584927,195.84927,176,95,1,FirearmSuicide,Table1,All
"Sep., 2013",2013,9,131,1,1,19584927,195.84927,177,96,1,FirearmSuicide,Table1,All
"Oct., 2013",2013,10,140,1,1,19584927,195.84927,178,97,1,FirearmSuicide,Table1,All
"Nov., 2013",2013,11,119,1,1,19584927,195.84927,179,98,1,FirearmSuicide,Table1,All
"Dec., 2013",2013,12,120,1,1,19584927,195.84927,180,99,1,FirearmSuicide,Table1,All
"Jan., 2014",2014,1,141,1,1,19897747,198.97747,181,100,1,FirearmSuicide,Table1,All
"Feb., 2014",2014,2,117,1,1,19897747,198.97747,182,101,1,FirearmSuicide,Table1,All
"Mar., 2014",2014,3,128,1,1,19897747,198.97747,183,102,1,FirearmSuicide,Table1,All
"Apr., 2014",2014,4,132,1,1,19897747,198.97747,184,103,1,FirearmSuicide,Table1,All
"May, 2014",2014,5,103,1,1,19897747,198.97747,185,104,1,FirearmSuicide,Table1,All
"Jun., 2014",2014,6,123,1,1,19897747,198.97747,186,105,1,FirearmSuicide,Table1,All
"Jul., 2014",2014,7,111,1,1,19897747,198.97747,187,106,1,FirearmSuicide,Table1,All
"Aug., 2014",2014,8,129,1,1,19897747,198.97747,188,107,1,FirearmSuicide,Table1,All
"Sep., 2014",2014,9,151,1,1,19897747,198.97747,189,108,1,FirearmSuicide,Table1,All
"Oct., 2014",2014,10,134,1,1,19897747,198.97747,190,109,1,FirearmSuicide,Table1,All
"Nov., 2014",2014,11,124,1,1,19897747,198.97747,191,110,1,FirearmSuicide,Table1,All
"Dec., 2014",2014,12,145,1,1,19897747,198.97747,192,111,1,FirearmSuicide,Table1,All
"Jan., 2015",2015,1,133,1,1,20268567,202.68567,193,112,0,FirearmSuicide,Table1,All
"Feb., 2015",2015,2,149,1,1,20268567,202.68567,194,113,0,FirearmSuicide,Table1,All
"Mar., 2015",2015,3,138,1,1,20268567,202.68567,195,114,0,FirearmSuicide,Table1,All
"Apr., 2015",2015,4,156,1,1,20268567,202.68567,196,115,0,FirearmSuicide,Table1,All
"May, 2015",2015,5,150,1,1,20268567,202.68567,197,116,0,FirearmSuicide,Table1,All
"Jun., 2015",2015,6,113,1,1,20268567,202.68567,198,117,0,FirearmSuicide,Table1,All
"Jul., 2015",2015,7,129,1,1,20268567,202.68567,199,118,0,FirearmSuicide,Table1,All
"Aug., 2015",2015,8,135,1,1,20268567,202.68567,200,119,0,FirearmSuicide,Table1,All
"Sep., 2015",2015,9,119,1,1,20268567,202.68567,201,120,0,FirearmSuicide,Table1,All
"Oct., 2015",2015,10,131,1,1,20268567,202.68567,202,121,0,FirearmSuicide,Table1,All
"Nov., 2015",2015,11,135,1,1,20268567,202.68567,203,122,0,FirearmSuicide,Table1,All
"Dec., 2015",2015,12,142,1,1,20268567,202.68567,204,123,0,FirearmSuicide,Table1,All
"Jan., 2016",2016,1,123,1,1,20656589,206.56589,205,124,0,FirearmSuicide,Table1,All
"Feb., 2016",2016,2,118,1,1,20656589,206.56589,206,125,0,FirearmSuicide,Table1,All
"Mar., 2016",2016,3,133,1,1,20656589,206.56589,207,126,0,FirearmSuicide,Table1,All
"Apr., 2016",2016,4,126,1,1,20656589,206.56589,208,127,0,FirearmSuicide,Table1,All
"May, 2016",2016,5,158,1,1,20656589,206.56589,209,128,0,FirearmSuicide,Table1,All
"Jun., 2016",2016,6,140,1,1,20656589,206.56589,210,129,0,FirearmSuicide,Table1,All
"Jul., 2016",2016,7,166,1,1,20656589,206.56589,211,130,0,FirearmSuicide,Table1,All
"Aug., 2016",2016,8,146,1,1,20656589,206.56589,212,131,0,FirearmSuicide,Table1,All
"Sep., 2016",2016,9,152,1,1,20656589,206.56589,213,132,0,FirearmSuicide,Table1,All
"Oct., 2016",2016,10,148,1,1,20656589,206.56589,214,133,0,FirearmSuicide,Table1,All
"Nov., 2016",2016,11,143,1,1,20656589,206.56589,215,134,0,FirearmSuicide,Table1,All
"Dec., 2016",2016,12,119,1,1,20656589,206.56589,216,135,0,FirearmSuicide,Table1,All
"Jan., 1999",1999,1,142,0,0,37218353,372.18353,0,0,1,FirearmSuicide,Table1,All
"Feb., 1999",1999,2,134,0,0,37218353,372.18353,1,0,1,FirearmSuicide,Table1,All
"Mar., 1999",1999,3,133,0,0,37218353,372.18353,2,0,1,FirearmSuicide,Table1,All
"Apr., 1999",1999,4,132,0,0,37218353,372.18353,3,0,1,FirearmSuicide,Table1,All
"May, 1999",1999,5,122,0,0,37218353,372.18353,4,0,1,FirearmSuicide,Table1,All
"Jun., 1999",1999,6,118,0,0,37218353,372.18353,5,0,1,FirearmSuicide,Table1,All
"Jul., 1999",1999,7,130,0,0,37218353,372.18353,6,0,1,FirearmSuicide,Table1,All
"Aug., 1999",1999,8,145,0,0,37218353,372.18353,7,0,1,FirearmSuicide,Table1,All
"Sep., 1999",1999,9,128,0,0,37218353,372.18353,8,0,1,FirearmSuicide,Table1,All
"Oct., 1999",1999,10,129,0,0,37218353,372.18353,9,0,1,FirearmSuicide,Table1,All
"Nov., 1999",1999,11,144,0,0,37218353,372.18353,10,0,1,FirearmSuicide,Table1,All
"Dec., 1999",1999,12,111,0,0,37218353,372.18353,11,0,1,FirearmSuicide,Table1,All
"Jan., 2000",2000,1,136,0,0,37471140,374.7114,12,0,1,FirearmSuicide,Table1,All
"Feb., 2000",2000,2,114,0,0,37471140,374.7114,13,0,1,FirearmSuicide,Table1,All
"Mar., 2000",2000,3,156,0,0,37471140,374.7114,14,0,1,FirearmSuicide,Table1,All
"Apr., 2000",2000,4,127,0,0,37471140,374.7114,15,0,1,FirearmSuicide,Table1,All
"May, 2000",2000,5,111,0,0,37471140,374.7114,16,0,1,FirearmSuicide,Table1,All
"Jun., 2000",2000,6,131,0,0,37471140,374.7114,17,0,1,FirearmSuicide,Table1,All
"Jul., 2000",2000,7,128,0,0,37471140,374.7114,18,0,1,FirearmSuicide,Table1,All
"Aug., 2000",2000,8,131,0,0,37471140,374.7114,19,0,1,FirearmSuicide,Table1,All
"Sep., 2000",2000,9,104,0,0,37471140,374.7114,20,0,1,FirearmSuicide,Table1,All
"Oct., 2000",2000,10,131,0,0,37471140,374.7114,21,0,1,FirearmSuicide,Table1,All
"Nov., 2000",2000,11,137,0,0,37471140,374.7114,22,0,1,FirearmSuicide,Table1,All
"Dec., 2000",2000,12,112,0,0,37471140,374.7114,23,0,1,FirearmSuicide,Table1,All
"Jan., 2001",2001,1,138,0,0,37668604,376.68604,24,0,1,FirearmSuicide,Table1,All
"Feb., 2001",2001,2,127,0,0,37668604,376.68604,25,0,1,FirearmSuicide,Table1,All
"Mar., 2001",2001,3,145,0,0,37668604,376.68604,26,0,1,FirearmSuicide,Table1,All
"Apr., 2001",2001,4,139,0,0,37668604,376.68604,27,0,1,FirearmSuicide,Table1,All
"May, 2001",2001,5,144,0,0,37668604,376.68604,28,0,1,FirearmSuicide,Table1,All
"Jun., 2001",2001,6,114,0,0,37668604,376.68604,29,0,1,FirearmSuicide,Table1,All
"Jul., 2001",2001,7,133,0,0,37668604,376.68604,30,0,1,FirearmSuicide,Table1,All
"Aug., 2001",2001,8,144,0,0,37668604,376.68604,31,0,1,FirearmSuicide,Table1,All
"Sep., 2001",2001,9,132,0,0,37668604,376.68604,32,0,1,FirearmSuicide,Table1,All
"Oct., 2001",2001,10,130,0,0,37668604,376.68604,33,0,1,FirearmSuicide,Table1,All
"Nov., 2001",2001,11,128,0,0,37668604,376.68604,34,0,1,FirearmSuicide,Table1,All
"Dec., 2001",2001,12,117,0,0,37668604,376.68604,35,0,1,FirearmSuicide,Table1,All
"Jan., 2002",2002,1,123,0,0,37832562,378.32562,36,0,1,FirearmSuicide,Table1,All
"Feb., 2002",2002,2,127,0,0,37832562,378.32562,37,0,1,FirearmSuicide,Table1,All
"Mar., 2002",2002,3,126,0,0,37832562,378.32562,38,0,1,FirearmSuicide,Table1,All
"Apr., 2002",2002,4,155,0,0,37832562,378.32562,39,0,1,FirearmSuicide,Table1,All
"May, 2002",2002,5,111,0,0,37832562,378.32562,40,0,1,FirearmSuicide,Table1,All
"Jun., 2002",2002,6,130,0,0,37832562,378.32562,41,0,1,FirearmSuicide,Table1,All
"Jul., 2002",2002,7,158,0,0,37832562,378.32562,42,0,1,FirearmSuicide,Table1,All
"Aug., 2002",2002,8,149,0,0,37832562,378.32562,43,0,1,FirearmSuicide,Table1,All
"Sep., 2002",2002,9,142,0,0,37832562,378.32562,44,0,1,FirearmSuicide,Table1,All
"Oct., 2002",2002,10,126,0,0,37832562,378.32562,45,0,1,FirearmSuicide,Table1,All
"Nov., 2002",2002,11,123,0,0,37832562,378.32562,46,0,1,FirearmSuicide,Table1,All
"Dec., 2002",2002,12,107,0,0,37832562,378.32562,47,0,1,FirearmSuicide,Table1,All
"Jan., 2003",2003,1,129,0,0,37977704,379.77704,48,0,1,FirearmSuicide,Table1,All
"Feb., 2003",2003,2,113,0,0,37977704,379.77704,49,0,1,FirearmSuicide,Table1,All
"Mar., 2003",2003,3,121,0,0,37977704,379.77704,50,0,1,FirearmSuicide,Table1,All
"Apr., 2003",2003,4,140,0,0,37977704,379.77704,51,0,1,FirearmSuicide,Table1,All
"May, 2003",2003,5,131,0,0,37977704,379.77704,52,0,1,FirearmSuicide,Table1,All
"Jun., 2003",2003,6,121,0,0,37977704,379.77704,53,0,1,FirearmSuicide,Table1,All
"Jul., 2003",2003,7,98,0,0,37977704,379.77704,54,0,1,FirearmSuicide,Table1,All
"Aug., 2003",2003,8,105,0,0,37977704,379.77704,55,0,1,FirearmSuicide,Table1,All
"Sep., 2003",2003,9,129,0,0,37977704,379.77704,56,0,1,FirearmSuicide,Table1,All
"Oct., 2003",2003,10,130,0,0,37977704,379.77704,57,0,1,FirearmSuicide,Table1,All
"Nov., 2003",2003,11,109,0,0,37977704,379.77704,58,0,1,FirearmSuicide,Table1,All
"Dec., 2003",2003,12,110,0,0,37977704,379.77704,59,0,1,FirearmSuicide,Table1,All
"Jan., 2004",2004,1,135,0,0,38099393,380.99393,60,0,1,FirearmSuicide,Table1,All
"Feb., 2004",2004,2,100,0,0,38099393,380.99393,61,0,1,FirearmSuicide,Table1,All
"Mar., 2004",2004,3,126,0,0,38099393,380.99393,62,0,1,FirearmSuicide,Table1,All
"Apr., 2004",2004,4,125,0,0,38099393,380.99393,63,0,1,FirearmSuicide,Table1,All
"May, 2004",2004,5,136,0,0,38099393,380.99393,64,0,1,FirearmSuicide,Table1,All
"Jun., 2004",2004,6,129,0,0,38099393,380.99393,65,0,1,FirearmSuicide,Table1,All
"Jul., 2004",2004,7,132,0,0,38099393,380.99393,66,0,1,FirearmSuicide,Table1,All
"Aug., 2004",2004,8,147,0,0,38099393,380.99393,67,0,1,FirearmSuicide,Table1,All
"Sep., 2004",2004,9,122,0,0,38099393,380.99393,68,0,1,FirearmSuicide,Table1,All
"Oct., 2004",2004,10,137,0,0,38099393,380.99393,69,0,1,FirearmSuicide,Table1,All
"Nov., 2004",2004,11,140,0,0,38099393,380.99393,70,0,1,FirearmSuicide,Table1,All
"Dec., 2004",2004,12,123,0,0,38099393,380.99393,71,0,1,FirearmSuicide,Table1,All
"Jan., 2005",2005,1,138,0,0,38173035,381.73035,72,0,1,FirearmSuicide,Table1,All
"Feb., 2005",2005,2,110,0,0,38173035,381.73035,73,0,1,FirearmSuicide,Table1,All
"Mar., 2005",2005,3,150,0,0,38173035,381.73035,74,0,1,FirearmSuicide,Table1,All
"Apr., 2005",2005,4,149,0,0,38173035,381.73035,75,0,1,FirearmSuicide,Table1,All
"May, 2005",2005,5,142,0,0,38173035,381.73035,76,0,1,FirearmSuicide,Table1,All
"Jun., 2005",2005,6,127,0,0,38173035,381.73035,77,0,1,FirearmSuicide,Table1,All
"Jul., 2005",2005,7,145,0,0,38173035,381.73035,78,0,1,FirearmSuicide,Table1,All
"Aug., 2005",2005,8,132,0,0,38173035,381.73035,79,0,1,FirearmSuicide,Table1,All
"Sep., 2005",2005,9,139,0,0,38173035,381.73035,80,0,1,FirearmSuicide,Table1,All
"Oct., 2005",2005,10,139,0,1,38173035,381.73035,81,1,1,FirearmSuicide,Table1,All
"Nov., 2005",2005,11,132,0,1,38173035,381.73035,82,2,1,FirearmSuicide,Table1,All
"Dec., 2005",2005,12,132,0,1,38173035,381.73035,83,3,1,FirearmSuicide,Table1,All
"Jan., 2006",2006,1,115,0,1,38259569,382.59569,84,4,1,FirearmSuicide,Table1,All
"Feb., 2006",2006,2,109,0,1,38259569,382.59569,85,5,1,FirearmSuicide,Table1,All
"Mar., 2006",2006,3,115,0,1,38259569,382.59569,86,6,1,FirearmSuicide,Table1,All
"Apr., 2006",2006,4,126,0,1,38259569,382.59569,87,7,1,FirearmSuicide,Table1,All
"May, 2006",2006,5,144,0,1,38259569,382.59569,88,8,1,FirearmSuicide,Table1,All
"Jun., 2006",2006,6,128,0,1,38259569,382.59569,89,9,1,FirearmSuicide,Table1,All
"Jul., 2006",2006,7,154,0,1,38259569,382.59569,90,10,1,FirearmSuicide,Table1,All
"Aug., 2006",2006,8,133,0,1,38259569,382.59569,91,11,1,FirearmSuicide,Table1,All
"Sep., 2006",2006,9,145,0,1,38259569,382.59569,92,12,1,FirearmSuicide,Table1,All
"Oct., 2006",2006,10,125,0,1,38259569,382.59569,93,13,1,FirearmSuicide,Table1,All
"Nov., 2006",2006,11,119,0,1,38259569,382.59569,94,14,1,FirearmSuicide,Table1,All
"Dec., 2006",2006,12,124,0,1,38259569,382.59569,95,15,1,FirearmSuicide,Table1,All
"Jan., 2007",2007,1,127,0,1,38383803,383.83803,96,16,1,FirearmSuicide,Table1,All
"Feb., 2007",2007,2,100,0,1,38383803,383.83803,97,17,1,FirearmSuicide,Table1,All
"Mar., 2007",2007,3,134,0,1,38383803,383.83803,98,18,1,FirearmSuicide,Table1,All
"Apr., 2007",2007,4,126,0,1,38383803,383.83803,99,19,1,FirearmSuicide,Table1,All
"May, 2007",2007,5,152,0,1,38383803,383.83803,100,20,1,FirearmSuicide,Table1,All
"Jun., 2007",2007,6,145,0,1,38383803,383.83803,101,21,1,FirearmSuicide,Table1,All
"Jul., 2007",2007,7,134,0,1,38383803,383.83803,102,22,1,FirearmSuicide,Table1,All
"Aug., 2007",2007,8,139,0,1,38383803,383.83803,103,23,1,FirearmSuicide,Table1,All
"Sep., 2007",2007,9,142,0,1,38383803,383.83803,104,24,1,FirearmSuicide,Table1,All
"Oct., 2007",2007,10,126,0,1,38383803,383.83803,105,25,1,FirearmSuicide,Table1,All
"Nov., 2007",2007,11,133,0,1,38383803,383.83803,106,26,1,FirearmSuicide,Table1,All
"Dec., 2007",2007,12,129,0,1,38383803,383.83803,107,27,1,FirearmSuicide,Table1,All
"Jan., 2008",2008,1,136,0,1,38561323,385.61323,108,28,1,FirearmSuicide,Table1,All
"Feb., 2008",2008,2,130,0,1,38561323,385.61323,109,29,1,FirearmSuicide,Table1,All
"Mar., 2008",2008,3,153,0,1,38561323,385.61323,110,30,1,FirearmSuicide,Table1,All
"Apr., 2008",2008,4,151,0,1,38561323,385.61323,111,31,1,FirearmSuicide,Table1,All
"May, 2008",2008,5,155,0,1,38561323,385.61323,112,32,1,FirearmSuicide,Table1,All
"Jun., 2008",2008,6,123,0,1,38561323,385.61323,113,33,1,FirearmSuicide,Table1,All
"Jul., 2008",2008,7,136,0,1,38561323,385.61323,114,34,1,FirearmSuicide,Table1,All
"Aug., 2008",2008,8,127,0,1,38561323,385.61323,115,35,1,FirearmSuicide,Table1,All
"Sep., 2008",2008,9,146,0,1,38561323,385.61323,116,36,1,FirearmSuicide,Table1,All
"Oct., 2008",2008,10,128,0,1,38561323,385.61323,117,37,1,FirearmSuicide,Table1,All
"Nov., 2008",2008,11,129,0,1,38561323,385.61323,118,38,1,FirearmSuicide,Table1,All
"Dec., 2008",2008,12,123,0,1,38561323,385.61323,119,39,1,FirearmSuicide,Table1,All
"Jan., 2009",2009,1,102,0,1,38761899,387.61899,120,40,1,FirearmSuicide,Table1,All
"Feb., 2009",2009,2,123,0,1,38761899,387.61899,121,41,1,FirearmSuicide,Table1,All
"Mar., 2009",2009,3,126,0,1,38761899,387.61899,122,42,1,FirearmSuicide,Table1,All
"Apr., 2009",2009,4,126,0,1,38761899,387.61899,123,43,1,FirearmSuicide,Table1,All
"May, 2009",2009,5,126,0,1,38761899,387.61899,124,44,1,FirearmSuicide,Table1,All
"Jun., 2009",2009,6,134,0,1,38761899,387.61899,125,45,1,FirearmSuicide,Table1,All
"Jul., 2009",2009,7,128,0,1,38761899,387.61899,126,46,1,FirearmSuicide,Table1,All
"Aug., 2009",2009,8,138,0,1,38761899,387.61899,127,47,1,FirearmSuicide,Table1,All
"Sep., 2009",2009,9,145,0,1,38761899,387.61899,128,48,1,FirearmSuicide,Table1,All
"Oct., 2009",2009,10,129,0,1,38761899,387.61899,129,49,1,FirearmSuicide,Table1,All
"Nov., 2009",2009,11,125,0,1,38761899,387.61899,130,50,1,FirearmSuicide,Table1,All
"Dec., 2009",2009,12,137,0,1,38761899,387.61899,131,51,1,FirearmSuicide,Table1,All
"Jan., 2010",2010,1,134,0,1,38969673,389.69673,132,52,1,FirearmSuicide,Table1,All
"Feb., 2010",2010,2,140,0,1,38969673,389.69673,133,53,1,FirearmSuicide,Table1,All
"Mar., 2010",2010,3,147,0,1,38969673,389.69673,134,54,1,FirearmSuicide,Table1,All
"Apr., 2010",2010,4,138,0,1,38969673,389.69673,135,55,1,FirearmSuicide,Table1,All
"May, 2010",2010,5,166,0,1,38969673,389.69673,136,56,1,FirearmSuicide,Table1,All
"Jun., 2010",2010,6,149,0,1,38969673,389.69673,137,57,1,FirearmSuicide,Table1,All
"Jul., 2010",2010,7,162,0,1,38969673,389.69673,138,58,1,FirearmSuicide,Table1,All
"Aug., 2010",2010,8,158,0,1,38969673,389.69673,139,59,1,FirearmSuicide,Table1,All
"Sep., 2010",2010,9,143,0,1,38969673,389.69673,140,60,1,FirearmSuicide,Table1,All
"Oct., 2010",2010,10,156,0,1,38969673,389.69673,141,61,1,FirearmSuicide,Table1,All
